2016-07-01 15:22:54.248 | INFO  | main       | StartService        :18    | System Started ......
2016-07-01 17:46:28.357 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:47:28.372 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:48:28.387 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:49:28.388 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:50:28.394 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:51:28.394 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:52:28.409 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:53:28.423 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:54:28.437 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:55:28.452 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:56:28.452 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:57:28.467 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:58:28.469 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 17:59:28.484 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:00:28.484 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:01:28.499 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:02:28.502 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:03:28.503 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:04:28.517 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:05:28.532 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:06:28.533 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:07:28.548 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:08:28.562 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:09:28.576 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:10:28.591 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:11:28.605 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:12:28.619 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:13:28.634 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:14:28.634 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:15:28.635 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:16:28.650 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:17:28.654 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:18:28.655 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:19:28.657 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:20:28.672 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:21:28.686 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:22:28.700 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:23:28.715 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:24:28.729 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:25:28.744 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:26:28.759 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:27:28.774 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:28:28.789 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:29:28.793 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:30:28.798 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:31:28.812 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:32:28.813 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:33:28.827 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:34:28.841 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:35:28.843 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:36:28.857 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:37:28.872 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:38:28.886 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:39:28.900 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:40:28.914 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:41:28.930 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:42:28.930 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:43:28.931 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:44:28.932 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:45:28.946 | INFO  | main       | pl.FaceBookImplement:232   | facebook fresh token post url : https://graph.facebook.com/oauth/access_token?client_secret=b1bb931e34063397d7ea833c2b60e26b&grant_type=fb_exchange_token&fb_exchange_token=EAAH34ErnOZAEBAKH0nKHRikcx8fVWTTKATuFvR3w6npCIFNkCZA25QLZB1DGfZAdcd9KnAXfbyF0PgpdhBZAvGF7TeMVtWRqbmtpURwo3j1mAbmZA7yRRMiLUrZAHqqSbTMwjVBuCIajFXiSHVaZBcqjQi5HGMxlbF8ZD&client_id=554017678113169
2016-07-01 18:45:29.446 | INFO  | main       | .config.SysParameter:86    | System begin to save key:facebook.accesstoken
2016-07-01 18:45:29.462 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=EAAH34ErnOZAEBAMFM1bdkZBU72HnftqQ9zOZAcV3p3u5StdEpmZBzBfiHMoBh5vlrErGbmCx0BcVrq58grRhH5CJekpZBHj2KMGGLifATL4JDVDZCtEjX10KDsuk0nq2edf6WzjlFXHZCDMXEFkjgaceo4Ve5qZBKmcZD
2016-07-01 18:45:29.462 | INFO  | main       | mpl.FreshTokenThread:51    | fresh token success. now is Fri Jul 01 18:45:29 ICT 2016
2016-07-01 18:45:29.462 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:46:29.476 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:47:29.492 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:48:29.507 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:49:29.521 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:50:29.535 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:51:29.551 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:52:29.565 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:53:29.580 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:54:29.583 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:55:29.585 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:56:29.600 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:57:29.614 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:58:29.630 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 18:59:29.644 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:00:29.658 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:01:29.674 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:02:29.674 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:03:29.676 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:04:29.677 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:05:29.681 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:06:29.696 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:07:29.710 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:08:29.724 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:09:29.726 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:10:29.740 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:11:29.742 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:12:29.757 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:13:29.758 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:14:29.770 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:15:29.771 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:16:29.785 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:17:29.799 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:18:29.805 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:19:29.819 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:20:29.821 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:21:29.822 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:22:29.837 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:23:29.851 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:24:29.865 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:25:29.868 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:26:29.870 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:27:29.871 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:28:29.885 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:29:29.899 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:30:29.914 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:31:29.929 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:32:29.940 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:33:29.954 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:34:29.956 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:35:29.970 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:36:29.985 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:37:29.999 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:38:30.014 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:39:30.028 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:40:30.043 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:41:30.058 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:42:30.072 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:43:30.087 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:44:30.102 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:45:30.103 | INFO  | main       | pl.FaceBookImplement:232   | facebook fresh token post url : https://graph.facebook.com/oauth/access_token?client_secret=b1bb931e34063397d7ea833c2b60e26b&grant_type=fb_exchange_token&fb_exchange_token=EAAH34ErnOZAEBAMFM1bdkZBU72HnftqQ9zOZAcV3p3u5StdEpmZBzBfiHMoBh5vlrErGbmCx0BcVrq58grRhH5CJekpZBHj2KMGGLifATL4JDVDZCtEjX10KDsuk0nq2edf6WzjlFXHZCDMXEFkjgaceo4Ve5qZBKmcZD&client_id=554017678113169
2016-07-01 19:45:30.603 | INFO  | main       | .config.SysParameter:86    | System begin to save key:facebook.accesstoken
2016-07-01 19:45:30.603 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=EAAH34ErnOZAEBAFZAQc6TFM82x0LgZAAhAOv1V5z34GijlB7AHtmjf2VXdqqZB46vLcfpCPx9kLNxw7FZAwXoHs3MOvphWPp0Eih7RaO6bnHVZAq9OSBqrB59JrS7WRT5RoerZBaUJoDZAfutNvMiOvK5FWy1312GcMZD
2016-07-01 19:45:30.603 | INFO  | main       | mpl.FreshTokenThread:51    | fresh token success. now is Fri Jul 01 19:45:30 ICT 2016
2016-07-01 19:45:30.603 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:46:30.634 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:47:30.649 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:48:30.663 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:49:30.664 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:50:30.665 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:51:30.681 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:52:30.695 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:53:30.696 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:54:30.710 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:55:30.724 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:56:30.726 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:57:30.735 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:58:30.749 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 19:59:30.750 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:00:30.750 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:01:30.765 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:02:30.772 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:03:30.773 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:04:30.787 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:05:30.802 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:06:30.817 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:07:30.821 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:08:30.836 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:09:30.850 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:10:30.865 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:11:30.879 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:12:30.881 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:13:30.895 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:14:30.899 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:15:30.913 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:16:30.927 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:17:30.943 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:18:30.943 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:19:30.950 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:20:30.953 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:21:30.968 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:22:30.982 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:23:30.983 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:24:30.997 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:25:31.012 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:26:31.027 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:27:31.041 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:28:31.057 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:29:31.072 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:30:31.087 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:31:31.102 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:32:31.117 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:33:31.132 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:34:31.146 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:35:31.161 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:36:31.176 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:37:31.190 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:38:31.205 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:39:31.219 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:40:31.234 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:41:31.249 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:42:31.263 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:43:31.270 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:44:31.284 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:45:31.298 | INFO  | main       | pl.FaceBookImplement:232   | facebook fresh token post url : https://graph.facebook.com/oauth/access_token?client_secret=b1bb931e34063397d7ea833c2b60e26b&grant_type=fb_exchange_token&fb_exchange_token=EAAH34ErnOZAEBAFZAQc6TFM82x0LgZAAhAOv1V5z34GijlB7AHtmjf2VXdqqZB46vLcfpCPx9kLNxw7FZAwXoHs3MOvphWPp0Eih7RaO6bnHVZAq9OSBqrB59JrS7WRT5RoerZBaUJoDZAfutNvMiOvK5FWy1312GcMZD&client_id=554017678113169
2016-07-01 20:45:31.798 | INFO  | main       | .config.SysParameter:86    | System begin to save key:facebook.accesstoken
2016-07-01 20:45:31.814 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=EAAH34ErnOZAEBAKNDAI3ZAiAPlaFzFKdawa8DKje8fpDgrdNT6unZANos6O31w4fOyGUlbCVFZANGavbCcupAI2jnwh0xDZBd1XrVucZBjaCCjy8ymaZBBCngMO8WClQalbmublIQZBy31nllzswKv2QZBoZA5C9cXjTIZD
2016-07-01 20:45:31.814 | INFO  | main       | mpl.FreshTokenThread:51    | fresh token success. now is Fri Jul 01 20:45:31 ICT 2016
2016-07-01 20:45:31.814 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:46:31.829 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:47:31.831 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:48:31.846 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:49:31.847 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:50:31.861 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:51:31.865 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:52:31.879 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:53:31.894 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:54:31.897 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:55:31.912 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:56:31.927 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:57:31.941 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:58:31.944 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 20:59:31.958 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:00:31.974 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:01:31.988 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:02:32.002 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:03:32.003 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:04:32.017 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:05:32.032 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:06:32.032 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:07:32.047 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:08:32.048 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:09:32.064 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:10:32.078 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:11:32.079 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:12:32.094 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:13:32.109 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:14:32.110 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:15:32.111 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:16:32.125 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:17:32.139 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:18:32.141 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:19:32.155 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:20:32.171 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:21:32.171 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:22:32.186 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:23:32.200 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:24:32.214 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:25:32.215 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:26:32.230 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:27:32.245 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:28:32.246 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:29:32.247 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:30:32.261 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:31:32.262 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:32:32.269 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:33:32.283 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:34:32.284 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:35:32.298 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:36:32.312 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:37:32.327 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:38:32.327 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:39:32.342 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:40:32.343 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:41:32.358 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:42:32.372 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:43:32.386 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:44:32.387 | INFO  | main       | mpl.FreshTokenThread:38    | fresh token alive ...
2016-07-01 21:45:32.390 | INFO  | main       | pl.FaceBookImplement:232   | facebook fresh token post url : https://graph.facebook.com/oauth/access_token?client_secret=b1bb931e34063397d7ea833c2b60e26b&grant_type=fb_exchange_token&fb_exchange_token=EAAH34ErnOZAEBAKNDAI3ZAiAPlaFzFKdawa8DKje8fpDgrdNT6unZANos6O31w4fOyGUlbCVFZANGavbCcupAI2jnwh0xDZBd1XrVucZBjaCCjy8ymaZBBCngMO8WClQalbmublIQZBy31nllzswKv2QZBoZA5C9cXjTIZD&client_id=554017678113169
2016-07-01 21:45:32.890 | INFO  | main       | .config.SysParameter:86    | System begin to save key:facebook.accesstoken
