2016-07-04 08:19:11.575 | INFO  | main       | .ncpimpl.IssueThread:73    | todays issue has finished ....next issue ..160704001
2016-07-04 13:46:01.214 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:48:01.258 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:50:01.299 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:52:01.340 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:54:01.375 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:56:01.415 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 13:58:01.454 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 14:00:01.489 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704007
2016-07-04 14:01:01.530 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704007
2016-07-04 14:01:01.531 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 14:01:04.057 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615860705391261) ,message is: Lucky 5, issue no. 160704007 ,winning number is:8,6,3,4,7,url = http://kpwlottery.com/index.php/km?issue=160704007&wincode=8,6,3,4,7
2016-07-04 14:01:04.057 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704007
2016-07-04 14:01:04.057 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160704008
2016-07-04 14:01:04.057 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 14:01:04.067 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160704008
2016-07-04 14:03:04.104 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:05:04.140 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:07:04.189 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:09:04.233 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:11:04.275 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:13:04.331 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:15:04.372 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:17:04.409 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:19:04.455 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:21:04.498 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:23:04.535 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:25:04.575 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:27:04.625 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:29:04.663 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:31:04.703 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:33:04.738 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:35:04.788 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:37:04.834 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:39:04.877 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:41:04.916 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:43:04.957 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:45:04.994 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:47:05.028 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:49:05.071 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:51:05.109 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:53:05.150 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:55:05.196 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:57:05.237 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 14:59:05.285 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 15:01:05.330 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704008
2016-07-04 15:02:05.379 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704008
2016-07-04 15:02:05.379 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 15:02:07.849 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615872175390114) ,message is: Lucky 5, issue no. 160704008 ,winning number is:1,3,11,5,6,url = http://kpwlottery.com/index.php/km?issue=160704008&wincode=1,3,11,5,6
2016-07-04 15:02:07.849 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704008
2016-07-04 15:02:07.849 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160704009
2016-07-04 15:02:07.849 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 15:02:07.859 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160704009
2016-07-04 15:04:07.898 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:06:07.946 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:08:07.986 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:10:08.026 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:12:08.069 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:14:08.130 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:16:08.182 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:18:08.228 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:20:08.278 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:22:08.328 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:24:08.370 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:26:08.406 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:28:08.455 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:30:08.492 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:32:08.539 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:34:08.581 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:36:08.621 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:38:08.672 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:40:08.734 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:42:08.777 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:44:08.829 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:46:08.872 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:48:08.929 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:50:08.979 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:52:09.021 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:54:09.074 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:56:09.126 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 15:58:09.175 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 16:00:09.222 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704009
2016-07-04 16:01:09.270 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704009
2016-07-04 16:01:09.270 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 16:01:11.815 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615888102055188) ,message is: Lucky 5, issue no. 160704009 ,winning number is:4,7,9,11,3,url = http://kpwlottery.com/index.php/km?issue=160704009&wincode=4,7,9,11,3
2016-07-04 16:01:11.815 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704009
2016-07-04 16:01:11.815 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160704010
2016-07-04 16:01:11.815 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 16:01:11.815 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160704010
2016-07-04 16:03:11.883 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:05:11.935 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:07:11.980 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:09:12.040 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:11:12.100 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:13:12.151 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:15:12.194 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:17:12.231 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:19:12.277 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:21:12.329 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:23:12.385 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:25:12.428 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:27:12.473 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:29:12.514 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:31:12.554 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:33:12.597 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:35:12.639 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:37:12.685 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:39:12.732 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:41:12.771 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:43:12.805 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:45:12.847 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:47:12.884 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:49:12.922 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:51:12.965 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:53:12.999 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:55:13.038 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:57:13.078 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 16:59:13.112 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 17:01:13.151 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704010
2016-07-04 17:02:13.195 | INFO  | main       | .ncpimpl.IssueThread:96    | get ncp curr issue info success... curr issue :160704010
2016-07-04 17:02:13.195 | INFO  | main       | pl.FaceBookImplement:157   | facebook post feed begin ... 
2016-07-04 17:02:17.373 | INFO  | main       | pl.FaceBookImplement:173   | facebook post feed id (1603887806588551_1615896022054396) ,message is: Lucky 5, issue no. 160704010 ,winning number is:9,4,8,11,7,url = http://kpwlottery.com/index.php/km?issue=160704010&wincode=9,4,8,11,7
2016-07-04 17:02:17.373 | INFO  | main       | .ncpimpl.IssueThread:111   | post curr issue info success ... curr issue :160704010
2016-07-04 17:02:17.373 | INFO  | main       | .ncpimpl.IssueThread:126   | System change curr issue to :160704011
2016-07-04 17:02:17.373 | INFO  | main       | .config.SysParameter:86    | System begin to save key:ncp.startissue
2016-07-04 17:02:17.383 | INFO  | main       | .config.SysParameter:100   | Save Issue Successful. value=160704011
2016-07-04 17:04:17.428 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:06:17.472 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:08:17.515 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:09:38.516 | INFO  | main       | tils.HttpClientUtils:120   | post
java.net.ConnectException: Connection timed out: connect
	at java.net.PlainSocketImpl.socketConnect(Native Method) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:333) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:182) ~[?:1.6.0_14]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:366) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:519) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:469) ~[?:1.6.0_14]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:163) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:394) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:529) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:233) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:306) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:323) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:852) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:793) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:718) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1041) ~[?:1.6.0_14]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:373) ~[?:1.6.0_14]
	at cls.pilottery.common.utils.HttpClientUtils.get(HttpClientUtils.java:103) [classes/:?]
	at cls.facebook.ncpimpl.IssueThread.run(IssueThread.java:89) [classes/:?]
	at StartService.main(StartService.java:26) [classes/:?]
2016-07-04 17:10:38.531 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:11:59.555 | INFO  | main       | tils.HttpClientUtils:120   | post
java.net.ConnectException: Connection timed out: connect
	at java.net.PlainSocketImpl.socketConnect(Native Method) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:333) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:182) ~[?:1.6.0_14]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:366) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:519) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:469) ~[?:1.6.0_14]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:163) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:394) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:529) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:233) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:306) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:323) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:852) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:793) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:718) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1041) ~[?:1.6.0_14]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:373) ~[?:1.6.0_14]
	at cls.pilottery.common.utils.HttpClientUtils.get(HttpClientUtils.java:103) [classes/:?]
	at cls.facebook.ncpimpl.IssueThread.run(IssueThread.java:89) [classes/:?]
	at StartService.main(StartService.java:26) [classes/:?]
2016-07-04 17:12:59.560 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:14:20.582 | INFO  | main       | tils.HttpClientUtils:120   | post
java.net.ConnectException: Connection timed out: connect
	at java.net.PlainSocketImpl.socketConnect(Native Method) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:333) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:182) ~[?:1.6.0_14]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:366) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:519) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:469) ~[?:1.6.0_14]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:163) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:394) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:529) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:233) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:306) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:323) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:852) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:793) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:718) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1041) ~[?:1.6.0_14]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:373) ~[?:1.6.0_14]
	at cls.pilottery.common.utils.HttpClientUtils.get(HttpClientUtils.java:103) [classes/:?]
	at cls.facebook.ncpimpl.IssueThread.run(IssueThread.java:89) [classes/:?]
	at StartService.main(StartService.java:26) [classes/:?]
2016-07-04 17:15:20.583 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:16:41.604 | INFO  | main       | tils.HttpClientUtils:120   | post
java.net.ConnectException: Connection timed out: connect
	at java.net.PlainSocketImpl.socketConnect(Native Method) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:333) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:182) ~[?:1.6.0_14]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:366) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:519) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:469) ~[?:1.6.0_14]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:163) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:394) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:529) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:233) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:306) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:323) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:852) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:793) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:718) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1041) ~[?:1.6.0_14]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:373) ~[?:1.6.0_14]
	at cls.pilottery.common.utils.HttpClientUtils.get(HttpClientUtils.java:103) [classes/:?]
	at cls.facebook.ncpimpl.IssueThread.run(IssueThread.java:89) [classes/:?]
	at StartService.main(StartService.java:26) [classes/:?]
2016-07-04 17:17:41.604 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:19:02.609 | INFO  | main       | tils.HttpClientUtils:120   | post
java.net.ConnectException: Connection timed out: connect
	at java.net.PlainSocketImpl.socketConnect(Native Method) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.doConnect(PlainSocketImpl.java:333) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connectToAddress(PlainSocketImpl.java:195) ~[?:1.6.0_14]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:182) ~[?:1.6.0_14]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:366) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:519) ~[?:1.6.0_14]
	at java.net.Socket.connect(Socket.java:469) ~[?:1.6.0_14]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:163) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:394) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:529) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:233) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:306) ~[?:1.6.0_14]
	at sun.net.www.http.HttpClient.New(HttpClient.java:323) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:852) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:793) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:718) ~[?:1.6.0_14]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1041) ~[?:1.6.0_14]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:373) ~[?:1.6.0_14]
	at cls.pilottery.common.utils.HttpClientUtils.get(HttpClientUtils.java:103) [classes/:?]
	at cls.facebook.ncpimpl.IssueThread.run(IssueThread.java:89) [classes/:?]
	at StartService.main(StartService.java:26) [classes/:?]
2016-07-04 17:20:02.618 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:22:02.655 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:24:02.702 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:26:02.744 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:28:02.792 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:30:02.758 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:32:02.800 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:34:02.842 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:36:02.875 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:38:02.920 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:40:02.959 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
2016-07-04 17:42:02.995 | INFO  | main       | .ncpimpl.IssueThread:102   | not get the issue info ......waiting for next time .160704011
